"","osm_id","name","railway","lon","lat"
"1576","2118096162",NA,NA,-8.4465797,43.2078057
"1577","2118941959","Uharte Arakil","station",-1.9748294,42.9203922
"1578","2119739541",NA,NA,-3.6930584,40.4004734
"1579","2121281730","Olite / Erriberri","station",-1.6497603,42.4851261
"1580","2125146085","l'Ametlla de Mar","station",0.8004544,40.8861996
"1581","2128313346",NA,NA,0.8970556,41.6317514
"1582","2128313391",NA,NA,0.8967686,41.6317467
"1583","2128313413",NA,NA,0.8967659,41.6318421
"1584","2131478112",NA,NA,-3.8819958,40.5219685
"1585","2131478117",NA,NA,-3.8820585,40.5220951
"1586","2134335057",NA,NA,-3.955407,40.5736306
"1587","2134335059",NA,NA,-3.955636,40.5734472
"1588","2134335064",NA,NA,-3.9564479,40.5740138
"1589","2134335066",NA,NA,-3.9565197,40.5740728
"1590","2134335069",NA,NA,-3.9571602,40.5744635
"1591","2134335070",NA,NA,-3.9577347,40.5748922
"1592","2134335071",NA,NA,-3.9580339,40.575606
"1593","2134335073",NA,NA,-3.9587282,40.5760592
"1594","2134335074",NA,NA,-3.9582722,40.5753697
"1595","2134335084",NA,NA,-3.9811318,40.5998665
"1596","2134335091",NA,NA,-3.9817208,40.6000243
"1597","2134335093",NA,NA,-3.9817023,40.6000621
"1598","2134335095",NA,NA,-3.9818885,40.6000957
"1599","2134335100",NA,NA,-3.9821879,40.6001887
"1600","2134335106",NA,NA,-3.9823662,40.6002786
"1601","2134869745",NA,NA,-9.1717917,38.7850598
"1602","2134869766",NA,NA,-9.1717426,38.7859618
"1603","2134869774",NA,NA,-9.1722084,38.7860571
"1604","2134869786",NA,NA,-9.1718239,38.7861564
"1605","2134869790",NA,NA,-9.1714388,38.7852347
"1606","2134869806",NA,NA,-9.1715112,38.785408
"1607","2135015806",NA,NA,-3.7928672,40.2962458
"1608","2136194025",NA,NA,-9.1718909,38.7852974
"1609","2136194033",NA,NA,-9.1721278,38.7858643
"1610","2142065246",NA,NA,-3.8960366,40.5501504
"1611","2142065256",NA,NA,-3.8970877,40.5520054
"1612","2142065263",NA,NA,-3.8964468,40.5523224
"1613","2142065265",NA,NA,-3.8965025,40.5523672
"1614","2142065270",NA,NA,-3.8965768,40.5525067
"1615","2142065279",NA,NA,-3.8978645,40.553732
"1616","2143686198","la Pobla de Segur","station",0.9660326,42.2401756
"1617","2144889503",NA,NA,-3.8806861,40.5205237
"1618","2144889504",NA,NA,-3.8811547,40.5204215
"1619","2144889505",NA,NA,-3.8815741,40.5211645
"1620","2144889506",NA,NA,-3.8810081,40.5211681
"1621","2144889507",NA,NA,-3.8813396,40.5218841
"1622","2144889508",NA,NA,-3.88137,40.5220556
"1623","2144889509",NA,NA,-3.8813548,40.5222799
"1624","2144889510",NA,NA,-3.8826265,40.5232274
"1625","2144889511",NA,NA,-3.8818579,40.5233972
"1626","2144889512",NA,NA,-3.8823868,40.5242424
"1627","2144889513",NA,NA,-3.883106,40.5244297
"1628","2144889514",NA,NA,-3.8832687,40.5247167
"1629","2144889515",NA,NA,-3.8828105,40.5248662
"1630","2144889516",NA,NA,-3.8839488,40.5254721
"1631","2144889517",NA,NA,-3.8831503,40.5257162
"1632","2147716840",NA,NA,-3.9810966,40.6000827
"1633","2147716842",NA,NA,-3.9816295,40.600263
"1634","2147717054",NA,NA,-4.006433,40.6255081
"1635","2147717055",NA,NA,-4.0040001,40.6255315
"1636","2147717056",NA,NA,-4.0070787,40.6255755
"1637","2147717057",NA,NA,-4.0038907,40.6255961
"1638","2147717058",NA,NA,-4.0064185,40.6256023
"1639","2147717059",NA,NA,-4.007595,40.6256389
"1640","2147717060",NA,NA,-4.0057959,40.6256392
"1641","2147717061",NA,NA,-4.0038784,40.6256637
"1642","2147717063",NA,NA,-4.0083009,40.6259091
"1643","2147717064",NA,NA,-4.0050207,40.6259574
"1644","2147717065",NA,NA,-4.0088442,40.6261303
"1645","2147717066",NA,NA,-4.0093678,40.6263051
"1646","2147717067",NA,NA,-4.0075554,40.62634
"1647","2147717068",NA,NA,-4.0110819,40.6265444
"1648","2147717071",NA,NA,-4.0092709,40.6265781
"1649","2148151819",NA,NA,-3.8954759,40.5516069
"1650","2148151822",NA,NA,-3.8971508,40.552153
"1651","2148151828",NA,NA,-3.8972551,40.5525146
"1652","2150659522","Melloussa","station",-5.6597686,35.721336
"1653","2151048035",NA,NA,-9.3129346,38.6870455
"1654","2152092708",NA,NA,0.4492539,40.5959503
"1655","2154110828","Relizane","station",0.5553933,35.7475817
"1656","2155392412","Aïn Defla","station",1.9691297,36.2676256
"1657","2158044594","Barcelona - Sants","station",2.1400042,41.3790068
"1658","2168057429","Arib","station",2.0665292,36.2884508
"1659","2170852034","Estación de La Gineta","station",-2.0002567,39.1116812
"1660","2182333421","Algeciras","station",-5.4501752,36.1266399
"1661","2190026009","Monzón-Río Cinca","station",0.1968963,41.9137179
"1662","2192841858","Los Frailes","station",-6.5369091,37.628359
"1663","2203343273","Babilafuente","station",-5.4305259,40.9722843
"1664","2203343275","San Morales","station",-5.4927587,40.9841088
"1665","2208811165","Gué de Constantine","station",3.0902229,36.7095843
"1666","2209660914","Montblanc","station",1.1657117,41.3765162
"1667","2232327698","Campillo","station",-5.0181239,41.2595577
"1668","2236220987",NA,NA,-8.2157538,43.2841892
"1669","2236221067",NA,NA,-8.2157737,43.2841205
"1670","2236221088",NA,NA,-8.216087,43.2842407
"1671","2236221232",NA,NA,-8.216105,43.284173
"1672","2238588521","Barallobre","station",-8.1886027,43.4628782
"1673","2238595941","Perlío-Fene","station",-8.1748625,43.4723381
"1674","2239081219","Cuenca","station",-2.1367925,40.0671905
"1675","2240188565","Móra la Nova","station",0.6534183,41.1064228
"1676","2242865198",NA,NA,0.7816442,41.6316927
"1677","2242865200",NA,NA,0.7814637,41.6315986
"1678","2242865207",NA,NA,0.7814672,41.6316963
"1679","2242865227",NA,NA,1.0128341,41.6324962
"1680","2242865229",NA,NA,1.0131156,41.6324967
"1681","2242865233",NA,NA,1.0128338,41.6325822
"1682","2242865261","Golmés","station",0.9308654,41.6359103
"1683","2242865272","Castellnou de Seana","station",0.9679683,41.6373775
"1684","2242865298","Anglesola","station",1.0789794,41.646397
"1685","2242865317",NA,NA,1.1387391,41.6501865
"1686","2242865319",NA,NA,1.1389921,41.6503107
"1687","2242865342","Sant Guim de Freixenet","station",1.4205517,41.6558218
"1688","2242865371","Cervera","station",1.2747713,41.6736421
"1689","2242865394","Sant Martí de Sesgueioles","station",1.486246,41.7012753
"1690","2242865426","Seguers - Sant Pere Sallavinera","station",1.5740878,41.74779
"1691","2246399709",NA,NA,-4.6087606,36.7336315
"1692","2246399733",NA,NA,-4.6092988,36.7334584
"1693","2246399757",NA,NA,-4.6078955,36.7342014
"1694","2246399825",NA,NA,-4.608616,36.7335665
"1695","2246399839",NA,NA,-4.6077356,36.7338645
"1696","2246399902",NA,NA,-4.6092061,36.7337944
"1697","2246399908",NA,NA,-4.6093134,36.733472
"1698","2251286293","Alcalá de Henares Universidad","station",-3.3353048,40.5054439
"1699","2261597809","Mérens-les-Vals","station",1.8371278,42.6594883
"1700","2261676064","Andorre - L'Hospitalet","station",1.8008503,42.5899496
"1701","2269474720","Estación Villanueva de Córdoba-Los Pedroches","station",-4.5713867,38.2555985
"1702","2275450211","Estación de Samper de Calanda","station",-0.3689592,41.182223
"1703","2282080227","Alhama de Aragón","station",-1.9042888,41.2945142
"1704","2282123376","Ariza","station",-2.0599609,41.309432
"1705","2282450274","Aguilar de Segarra","station",1.6236549,41.7388594
"1706","2283282271",NA,NA,-3.7998523,40.2819394
"1707","2283282370",NA,NA,-3.7992849,40.2825819
"1708","2283282372",NA,NA,-3.7993173,40.2825863
"1709","2283282399",NA,NA,-3.7994026,40.2835417
"1710","2283282401",NA,NA,-3.7993112,40.283598
"1711","2283282403",NA,NA,-3.7992553,40.2837
"1712","2283282428",NA,NA,-3.7984266,40.2840698
"1713","2283282432",NA,NA,-3.798528,40.2840765
"1714","2283282435",NA,NA,-3.7984618,40.2840787
"1715","2283282437",NA,NA,-3.7985059,40.2840866
"1716","2283282480",NA,NA,-3.7983428,40.2842492
"1717","2283282488",NA,NA,-3.7983884,40.2842593
"1718","2283282496",NA,NA,-3.7983986,40.2842671
"1719","2283282519",NA,NA,-3.7988217,40.284301
"1720","2283282540",NA,NA,-3.7983795,40.2843198
"1721","2284687616","Quintana del Puente","station",-4.1986017,42.0799857
"1722","2285038624","Estômbar-Lagoa","station",-8.4854947,37.143445
"1723","2285800354",NA,NA,2.0885823,41.5299543
"1724","2285800358",NA,NA,2.0884422,41.5300062
"1725","2285800372",NA,NA,2.0886882,41.5301146
"1726","2285800376",NA,NA,2.0885481,41.5301664
"1727","2288747503","Matapozuelos","station",-4.8014348,41.4221509
"1728","2288768949","Viana","station",-4.7546323,41.5242674
"1729","2288768950","Viana","station",-4.7547255,41.5242673
"1730","2291368732","Lasao","station",-2.2570486,43.2186053
"1731","2309920844",NA,NA,-2.493038,41.1361908
"1732","2309920845",NA,NA,-2.4926855,41.1362368
"1733","2309920846",NA,NA,-2.4929281,41.1362886
"1734","2309920847",NA,NA,-2.4927047,41.1363244
"1735","2309920848",NA,NA,-2.4931739,41.1363753
"1736","2309920849",NA,NA,-2.4930068,41.1363948
"1737","2309920850",NA,NA,-2.4928513,41.1365206
"1738","2309920851",NA,NA,-2.4929544,41.1365849
"1739","2318620086",NA,NA,-5.8754246,43.3084865
"1740","2318620200",NA,NA,-5.875441,43.3084975
"1741","2318620234",NA,NA,-5.8754486,43.3085028
"1742","2318620457",NA,NA,-5.8752806,43.3085487
"1743","2318620576",NA,NA,-5.875318,43.3085667
"1744","2318620603",NA,NA,-5.8753145,43.3085694
"1745","2318620868",NA,NA,-5.8753698,43.3085966
"1746","2318620943",NA,NA,-5.8752209,43.3086198
"1747","2318620960",NA,NA,-5.8752464,43.3086372
"1748","2318620961",NA,NA,-5.8752469,43.3086376
"1749","2318620962",NA,NA,-5.8752444,43.3086398
"1750","2318620985",NA,NA,-5.8752956,43.3086703
"1751","2320749276","Villada","station",-4.9706689,42.2450847
"1752","2327066789","Humanes de Mohernando","station",-3.1388171,40.8311127
"1753","2327066790","Yunquera de Henares","station",-3.1630112,40.7469551
"1754","2327122338","Coscurita","station",-2.4696768,41.43998
"1755","2327590771",NA,NA,-1.4145224,37.8492876
"1756","2327590772",NA,NA,-1.4146142,37.8492891
"1757","2327590773",NA,NA,-1.4145407,37.8493121
"1758","2327590774",NA,NA,-1.4146291,37.8493385
"1759","2327590775",NA,NA,-1.414351,37.8493673
"1760","2327590776",NA,NA,-1.4144425,37.8493988
"1761","2327590777",NA,NA,-1.414392,37.8494223
"1762","2327590778",NA,NA,-1.4144653,37.8494294
"1763","2328060903","Avenida de la Libertad, impares","subway_entrance",-3.8115032,40.3460095
"1764","2328131197","Cañaveral","station",-6.3745332,39.7888464
"1765","2328131198","Erustes","station",-4.487562,39.9493398
"1766","2328131199","Mirabel","station",-6.2290261,39.8662958
"1767","2328131200","Monfragüe","station",-6.101237,39.9376814
"1768","2328131201","Montearagón","station",-4.6465628,39.9606894
"1769","2328131202","Oropesa de Toledo","station",-5.1862074,39.9218531
"1770","2328131203","Talavera de la Reina","station",-4.826562,39.9706847
"1771","2328131205","Torrijos","station",-4.2831402,39.9787821
"1772","2329413324",NA,NA,2.166833,41.4810498
"1773","2329413326",NA,NA,2.166795,41.4810756
"1774","2329413327",NA,NA,2.1671073,41.4810897
"1775","2329413328",NA,NA,2.1668261,41.4810797
"1776","2329413332",NA,NA,2.1667812,41.4811355
"1777","2329413334",NA,NA,2.1668909,41.4811505
"1778","2329413341",NA,NA,2.1670889,41.4811614
"1779","2331675394","Estación de Daroca","station",-1.422591,41.1051854
"1780","2331675431","Apeadero de Villafeliche","station",-1.5126048,41.1921682
"1781","2331675487",NA,"station",-1.5477149,41.2301936
"1782","2331778341","Estación de Báguena","station",-1.361377,41.036183
"1783","2331778342","Luco de Jiloca","station",-1.3128932,40.9864586
"1784","2331789915","Monreal del Campo","station",-1.3608474,40.782289
"1785","2333726540","Estación de San Vicente de Alcántara","station",-7.1169629,39.38138
"1786","2333975182","Croix-du-Prince","station",-0.3791883,43.28564
"1787","2334363130","Ogeu-les-Bains","station",-0.5076551,43.153903
"1788","2337169285","Maliaño","station",-3.8420976,43.4173678
"1789","2338616899",NA,"station",-1.5198307,40.6981041
"1790","2340360836","San Fernando-Bahía Sur","station",-6.206875,36.4679215
"1791","2344511538",NA,NA,2.0016504,41.407164
"1792","2344511541",NA,NA,2.0015094,41.4071294
"1793","2344511545",NA,NA,2.0018627,41.4063188
"1794","2353364389","Aces","station",-6.0657919,43.4399088
"1795","2353404074","Peñaflor","station",-6.045175,43.4029303
"1796","2353485234","Las Campas/Les Campes","station",-5.8832674,43.3638968
"1797","2353665076",NA,NA,-1.7644589,43.3701755
"1798","2353665080",NA,NA,-1.7643266,43.3701131
"1799","2353665083",NA,NA,-1.7645231,43.3698929
"1800","2353665086",NA,NA,-1.7646555,43.3699554
"1801","2354891782","Sidi Abdellah","station",2.8921599,36.6802202
"1802","2354891908","Pôle universitaire Sidi Abdellah","station",2.8714817,36.6920154
"1803","2354891986","Tessala El Merdja","station",2.9354336,36.6396289
"1804","2359223859","Cabañas de Aliste (apd.)","station",-6.2463265,41.8546057
"1805","2359223868","Sarracín de Aliste","station",-6.2050097,41.8483002
"1806","2359223876","Linarejos - Pedroso (apd.)","station",-6.4846426,41.9469871
"1807","2359223889","Robledo","station",-6.5467586,41.9824967
"1808","2359223934","Andavías","station",-5.8576797,41.6271808
"1809","2359223943",NA,NA,-6.6968667,42.0272175
"1810","2359223971","Lubián","station",-6.8934792,42.0378061
"1811","2359223975","Abejera (apd.)","station",-6.1417592,41.8093961
"1812","2364846599","Iznalloz","station",-3.527761,37.3958204
"1813","2366145381","Cabra del Santo Cristo-Alicún","station",-3.2623676,37.6565877
